index,title,article_url,date,time,author,excerpt,section,date_dt
676,Κίνδυνος πυρκαγιάς: Ποιες περιοχές βρίσκονται σήμερα σε κατηγορία κινδύνου 3,https://www.athensvoice.gr/epikairotita/ellada/808868/kindunos-purkagias-oi-periohes-se-katigoria-kindunou-3/,2023-07-14,05:00:00,Newsroom,Κίνδυνος πυρκαγιάς: Οι περιοχές σήμερα σε κατηγορία κινδύνου 3 - Οδηγίες προστασίας από τη φωτιά,Ελλαδα,2023-07-14
677,Υψηλός κίνδυνος πυρκαγιάς σήμερα Τετάρτη σε έξι περιοχές,https://www.athensvoice.gr/epikairotita/ellada/808459/kindunos-purkagias-simera-periohes-se-katigoria-3/,2023-07-12,04:19:00,Newsroom,Κίνδυνος πυρκαγιάς σήμερα Τετάρτη (12.7): Οι περιοχές σε κατηγορία 3 και ο χάρτης της ΓΓΠΠ,Ελλαδα,2023-07-12
678,Υψηλός κίνδυνος πυρκαγιάς σήμερα Τρίτη 11 Ιουλίου,https://www.athensvoice.gr/epikairotita/ellada/808319/purkagia-upsilos-kindunos-simera-triti-11-iouliou/,2023-07-11,05:12:52,Newsroom,Πυρκαγιά: Υψηλός κίνδυνος σήμερα Τρίτη 11 Ιουλίου - Ποιες περιοχές της Ελλάδας αφορά,Ελλαδα,2023-07-11
679,Πυρκαγιά σε δομή φιλοξενίας ασυνόδευτων ανηλίκων στην Αλεξανδρούπολη,https://www.athensvoice.gr/epikairotita/ellada/808192/alexandroupoli-purkagia-se-domi-filoxenias-asunodeuton-anilikon/,2023-07-09,20:14:23,Newsroom,Αλεξανδρούπολη: Πυρκαγιά σε κτίριο που στεγάζεται η δομή φιλοξενίας ασυνόδευτων ανηλίκων της ΑΡΣΙΣ - Επιχειρούν δώδεκα πυροσβέστες με τέσσερα οχήματα.,Ελλαδα,2023-07-09
680,Πολύ υψηλός κίνδυνος πυρκαγιάς σε νησιά τη Δευτέρα 10 Ιουλίου - Ο χάρτης με τις περιοχές,https://www.athensvoice.gr/epikairotita/ekloges-2023/808157/purkagies-polu-upsilos-kindunos-ti-deutera-10-iouliou/,2023-07-09,19:54:44,Newsroom,Πυρκαγιές: Πολύ υψηλός κίνδυνος τη Δευτέρα 10 Ιουλίου - Οι τρεις περιφέρειες που βρίσκονται στην κατηγορία 4 - Ο χάρτης της Πολιτικής Προστασίας.,Εκλογες 2023,2023-07-09
681,Πενήντα δασικές πυρκαγιές το τελευταίο 24ωρο στην Ελλάδα,https://www.athensvoice.gr/epikairotita/ellada/808185/purosvestiki-50-dasikes-purkagies-to-teleutaio-24oro/,2023-07-09,17:59:00,Newsroom,Πυροσβεστική: 50 δασικές πυρκαγιές εκδηλώθηκαν το τελευταίο 24ωρο στην Ελλάδα - Άμεση η αντιμετώπισή τους - Ζητείται επαγρύπνηση από τους πολίτες.,Ελλαδα,2023-07-09
682,Προειδοποίηση για υψηλό κίνδυνο πυρκαγιάς σε δύο Περιφέρειες της Ελλάδας,https://www.athensvoice.gr/epikairotita/ellada/808128/kindunos-purkagias-proeidopoiisi-se-duo-periohes-hartis/,2023-07-09,05:31:39,Newsroom,Κίνδυνος πυρκαγιάς την Κυριακή 9 Ιουλίου 2023: Οι δύο Περιφέρειες σε κατηγορία κινδύνου 4 - Ο χάρτης της ΓΓΠΠ,Ελλαδα,2023-07-09
683,Πυρκαγιά σε οίκο ευγηρίας στο Μιλάνο με έξι νεκρούς,https://www.athensvoice.gr/epikairotita/diethni/807954/purkagia-se-oiko-eugirias-sto-milano-exi-nekroi/,2023-07-07,06:12:00,Newsroom,Μιλάνο: Πυρκαγιά σε οίκο ευγηρίας με έξι νεκρούς - Δέκα τραυματίες,Κοσμος,2023-07-07
684,Σε ποιες περιοχές είναι υψηλός σήμερα (7.7) ο κίνδυνος πυρκαγιάς,https://www.athensvoice.gr/epikairotita/ellada/807939/purkagia-se-poies-periohes-einai-upsilos-o-kindunos-simera/,2023-07-07,04:20:00,Newsroom,Πυρκαγιά: Οι περιοχές με κατηγορία κινδύνου 3 και οι οδηγίες προστασίας από τη φωτιά,Ελλαδα,2023-07-07
685,Κιβωτός του Κόσμου: Νεκρός βασικός μάρτυρας υπεράσπισης του πατέρα Αντώνιου,https://www.athensvoice.gr/epikairotita/ellada/807774/kivotos-tou-kosmou-nekros-vasikos-marturas-tou-patera-adoniou/,2023-07-05,14:44:54,Newsroom,Κιβωτός του Κόσμου: Πέθανε βασικός μάρτυρας υπεράσπισης του πατέρα Αντώνιου - Για ανακοπή καρδιάς κάνουν λόγο οι πρώτες πληροφορίες.,Ελλαδα,2023-07-05
686,Διάσημες μαμάδες με τις κόρες τους,https://look.athensvoice.gr/look/celebrities/806965/iconic-gunaikes-kai-oi-diadohoi-tous/,2023-07-05,12:28:31,Σοφία Βαμβακά,6 διάσημες γυναίκες και οι κόρες τους,Celebrities,2023-07-05
687,Αυτό είναι το «εργαλείο» πρόληψης στις δασικές πυρκαγιές σύμφωνα με τη WWF,https://www.athensvoice.gr/life/perivallon/807643/wwf-auto-einai-to-ergaleio-prolipsis-stis-dasikes-purkagies/,2023-07-05,05:21:14,Newsroom,WWF: Αυτό είναι το «εργαλείο» πρόληψης στις δασικές πυρκαγιές - Ποια είναι η πιο αποτελεσματική μέθοδος,Περιβαλλον,2023-07-05
688,Φωτιά σε εξέλιξη στην Ψάθα Αττικής - Κινητοποιήθηκαν εναέρια μέσα,https://www.athensvoice.gr/epikairotita/ellada/807595/fotia-se-dasiki-ektasi-stin-psatha/,2023-07-04,12:58:44,Newsroom,Ψάθα Αττικής: Φωτιά σε εξέλιξη - Επί ποδός η Πυροσβεστική - Κινητοποίηση επίγειων και εναέριων μέσων για τον περιορισμό του πύρινου μετώπου.,Ελλαδα,2023-07-04
689,Γάλλος πυροσβέστης σκοτώθηκε ενώ προσπαθούσε να κατασβέσει πυρκαγιά σε οχήματα,https://www.athensvoice.gr/epikairotita/diethni/807448/gallia-purosvestis-skotothike-eno-prospathouse-na-katasvesei-purkagia-se-ohimata/,2023-07-03,07:51:15,Newsroom,Γαλλία: Πυροσβέστης σκοτώθηκε ενώ προσπαθούσε να κατασβέσει πυρκαγιά σε οχήματα - Συνεχίζονται οι νύχτες ταραχών στις πόλεις της χώρας,Κοσμος,2023-07-03
690,Αιολική ενέργεια και πυρκαγιές: Μια συκοφαντική συσχέτιση,https://www.athensvoice.gr/life/perivallon/807413/aioliki-energeia-kai-purkagies-mia-sukofadiki-sushetisi/,2023-07-03,05:19:00,Παναγιώτης Παπασταματίου,Η μη συσχέτιση αιολικών πάρκων και πυρκαγιών - Η περίπτωση της Καρυστίας,Περιβαλλον,2023-07-03
691,Μεγάλη φωτιά σε δασική έκταση στο Πήλιο: Καίγεται πευκόδασος,https://www.athensvoice.gr/epikairotita/ellada/807090/fotia-tora-se-dasiki-ektasi-ston-mourtia-piliou/,2023-06-29,11:51:00,Newsroom,Φωτιά τώρα σε δασική έκταση στον Μουρτιά Πηλίου - Επιχειρούν επίγειες και εναέριες δυνάμεις της Πυροσβεστικής,Ελλαδα,2023-06-29
692,Sex and the city: 5 διάσημες ατάκες της Σαμάνθα Τζόουνς,https://look.athensvoice.gr/look/lifestyle/806989/sex-and-the-city-5-diasimes-atakes-tis-samantha-tzoouns/,2023-06-29,07:48:23,Γεωργία Σκαμάγκα,H Kim Catrall επιστρέφει ως Σαμάνθα Τζόουνς στο And Just Like That. Μερικές από τις θρυλικές ατάκες της στο Sex and the city.,Lifestyle,2023-06-29
693,Μητσοτάκης στο πρώτο Υπουργικό Συμβούλιο: Οι 4 βασικές γραμμές της νέας κυβέρνησης,https://www.athensvoice.gr/epikairotita/politiki-oikonomia/806849/mitsotakis-sto-proto-upourgiko-sumvoulio-oi-4-vasikes-grammes-tis-neas-kuvernisis/,2023-06-28,08:18:00,Newsroom,Υπουργικό συμβούλιο - Κυριάκος Μητσοτάκης: Συνεδριάζει για πρώτη φορά η νέα κυβέρνηση,Πολιτικη & Οικονομια,2023-06-28
694,Πυρκαγιά «κατάπιε» κτίριο στα Ηνωμένα Αραβικά Εμιράτα,https://www.athensvoice.gr/epikairotita/diethni/806653/inomena-aravika-emirata-purkagia-katapie-ktirio/,2023-06-27,06:16:00,Newsroom,Ηνωμένα Αραβικά Εμιράτα: Πυρκαγιά «κατάπιε» κτίριο - Το βίντεο έχει κάνει τον γύρο του διαδικτύου,Κοσμος,2023-06-27
695,Η Αφρική κατηγορεί τις δυτικές χώρες ότι «την ξεχνούν» λόγω  Ουκρανίας,https://www.athensvoice.gr/epikairotita/diethni/805891/oukrania-i-afriki-katigorei-tis-dutikes-hores-oti-tin-xehnoun/,2023-06-21,07:27:49,Newsroom,Πόλεμος στην Ουκρανία: Η Αφρική κατηγορεί τις δυτικές χώρες ότι «την ξεχνούν»,Κοσμος,2023-06-21
696,Νέα πυρκαγιά εξαιτίας μπαταριών ηλεκτρικών ποδηλάτων - Τέσσερις νεκροί,https://www.athensvoice.gr/epikairotita/diethni/805875/nea-uorki-nea-purkagia-me-4-nekrous-exaitias-batarion-ilektrikon-podilaton/,2023-06-21,04:27:16,Newsroom,Νέα Υόρκη: Νέα πυρκαγιά με 4 νεκρούς εξαιτίας μπαταριών ηλεκτρικών ποδηλάτων - Εξαιτίας των μπαταριών ιόντων λιθίου,Κοσμος,2023-06-21
697,Φωτιά σε δασική έκταση στα Μέθανα,https://www.athensvoice.gr/epikairotita/ellada/805817/fotia-tora-se-dasiki-ektasi-sta-methana/,2023-06-20,14:43:00,Newsroom,Φωτιά τώρα: Κινητοποίηση της Πυροσβεστικής για πυρκαγιά στα Μέθανα,Ελλαδα,2023-06-20
698,Ερωτηματικά για τον θάνατο της Αναστάζια - Απολογείται σήμερα ο 32χρονος,https://www.athensvoice.gr/epikairotita/ellada/805558/kos-erotimatika-gia-ton-thanato-tis-27hronis-anastazia-se-apologia-o-32hronos-vasikos-upoptos/,2023-06-19,04:54:02,Newsroom,"Κως: Σήμερα αναμένεται να γίνει η αναγνώριση της άτυχης Αναστάζια, όπως επίσης και η απολογία του βασικού υπόπτου",Ελλαδα,2023-06-19
699,Οκτώ χρόνια κάθειρξη σε αγρότη για τη φονική πυρκαγιά του 2021 στην Κύπρο,https://www.athensvoice.gr/epikairotita/diethni/804728/kupros-8-hronia-katheirxis-se-agroti-gia-ti-foniki-purkagia-tou-2021/,2023-06-12,16:18:57,Newsroom,Κύπρος: Σε οχτώ χρόνια κάθειρξης καταδίκασε το Κακουργιοδικείο Λεμεσού 69χρονο αγρότη για τη φονική πυρκαγιά του 2021 - «Πρωτόγνωρες οι συνέπειές της».,Κοσμος,2023-06-12
700,Ο καπνός από τις καταστροφικές πυρκαγιές στον Καναδά έφτασε στην Ευρώπη,https://www.athensvoice.gr/life/perivallon/804440/o-kapnos-apo-tis-katastrofikes-purkagies-ston-kanada-eftase-stin-europi/,2023-06-09,18:51:26,Newsroom,Καταστροφικές πυρκαγιές στον Καναδά: Ο καπνός πέρασε (και) το κατώφλι της Ευρώπης.,Περιβαλλον,2023-06-09
701,Ο καπνός από τις πυρκαγιές στον Καναδά «πνίγει» τη Νεά Υόρκη,https://www.athensvoice.gr/epikairotita/diethni/804173/o-kapnos-apo-tis-purkagies-ston-kanada-pnigei-ti-nea-uorki/,2023-06-08,06:24:22,Newsroom,Μεγάλες πυρκαγιές στον Καναδά: Ο καπνός απλώνεται στον ουρανό της Νέας Υόρκης,Κοσμος,2023-06-08
702,Φωτιά στην Τζια: Ειδική ομάδα κατάσβεσης δασικών πυρκαγιών μεταβαίνει στο νησί,https://www.athensvoice.gr/epikairotita/ellada/804093/fotia-tora-stin-tzia-eidiki-omada-katasvesis-dasikon-purkagion-metavainei-sto-nisi/,2023-06-07,13:12:00,Γιώργος Σόμπολος,Φωτιά τώρα στην Τζια: Ειδική ομάδα κατάσβεσης δασικών πυρκαγιών της Πυροσβεστικής μεταβαίνει στο νησί,Ελλαδα,2023-06-07
703,Πυρκαγιά σε ισόγειο διαμέρισμα στον Κολωνό,https://www.athensvoice.gr/epikairotita/ellada/803959/kolonos-purkagia-se-isogeio-diamerisma-exaorofis-polukatoikias/,2023-06-07,04:14:45,Newsroom,Κολωνός: Πυρκαγιά σε ισόγειο διαμέρισμα εξαώροφης πολυκατοικίας - Όλοι οι ένοικοι απομακρύνθηκαν και μεταφέρθηκαν σε ασφαλές σημείο χωρίς να κινδυνεύσει κάποιος,Ελλαδα,2023-06-07
704,Κυριάκος Μητσοτάκης: Βασικός πυλώνας του προγράμματος μας η «Πράσινη Ελλάδα»,https://www.athensvoice.gr/epikairotita/politiki-oikonomia/803788/kuriakos-mitsotakis-pagosmia-imera-perivallodos-vasikos-pulonas-tou-programmatos-mas-i-prasini-ellada/,2023-06-05,13:18:41,Newsroom,"Κυριάκος Μητσοτάκης για την Παγκόσμια Ημέρα Περιβάλλοντος: «Βασικός πυλώνας του προγράμματος μας η ""Πράσινη Ελλάδα""» - Οι τέσσερις δεσμεύσεις της ΝΔ.",Πολιτικη & Οικονομια,2023-06-05
705,Πυρκαγιά σε χαμηλή βλάστηση στον Ασπρόπυργο,https://www.athensvoice.gr/epikairotita/ellada/803763/purkagia-se-hamili-vlastisi-ston-aspropurgo/,2023-06-05,09:52:44,Newsroom,Πυρκαγιά σε χαμηλή βλάστηση στον Ασπρόπυργο - Στο σημείο επιχειρούν 40 πυροσβέστες με 14 οχήματα,Ελλαδα,2023-06-05
706,Πυρκαγιά σε διαμέρισμα στον Πειραιά,https://www.athensvoice.gr/epikairotita/ellada/803746/purkagia-se-diamerisma-ston-peiraia/,2023-06-05,06:58:42,Newsroom,Πυρκαγιά σε διαμέρισμα στον Πειραιά - Δεν έχει υπάρξει κίνδυνος για τα υπόλοιπα διαμερίσματα και για τα παρακείμενα κτίρια,Ελλαδα,2023-06-05
